biomass_mu,biomass_sd,biomass_n,biomass_etot,biomass_percent,site_code,collection_period,lowest_taxon,order,family,genus,species,guild,transient,transient_type,is_diadromous
0,NA,NA,2.1232961328519804,0,TR,2018-Q2,Pisidiidae,Veneroida,Pisidiidae,Pisidiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,2.1232961328519804,0,TR,2018-Q2,Planorbidae,Gastropoda,Planorbidae,Planorbidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,2.1232961328519804,0,TR,2018-Q2,Pleidae,Hemiptera,Pleidae,Pleidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,2.1232961328519804,0,TR,2018-Q2,Polycentropodidae,Trichoptera,Polycentropodidae,Polycentropodidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,2.1232961328519804,0,TR,2018-Q2,Polymitarcyidae,Ephemeroptera,Polymitarcyidae,Polymitarcyidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,2.1232961328519804,0,TR,2018-Q2,Psychodidae,Diptera,Psychodidae,Psychodidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,2.1232961328519804,0,TR,2018-Q2,Psychomyiidae,Trichoptera,Psychomyiidae,Psychomyiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,2.1232961328519804,0,TR,2018-Q2,Ptiliidae,Coleoptera,Ptiliidae,Ptiliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,2.1232961328519804,0,TR,2018-Q2,R. crocro,Perciformes,Haemulidae,Haemulidae,crocro,Fish,Transient,Amphidromous,Diadromous
0,NA,NA,2.1232961328519804,0,TR,2018-Q2,Salpingidae,Coleoptera,Salpingidae,Salpingidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,2.1232961328519804,0,TR,2018-Q2,Sciomyzidae,Diptera,Sciomyzidae,Sciomyzidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.04926053266666666,NA,NA,2.1232961328519804,2.3200029380970344,TR,2018-Q2,Scirtidae,Coleoptera,Scirtidae,Scirtidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,2.1232961328519804,0,TR,2018-Q2,Simuliidae,Diptera,Simuliidae,Simuliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,2.1232961328519804,0,TR,2018-Q2,Staphylinidae,Coleoptera,Staphylinidae,Staphylinidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.0010759543333333332,NA,NA,2.1232961328519804,0.05067377633698825,TR,2018-Q2,Stratiomyidae,Diptera,Stratiomyidae,Stratiomyidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,2.1232961328519804,0,TR,2018-Q2,T. maculatus,Pleuronectiformes,Achiridae,Achiridae,maculatus,Fish,Transient,Amphidromous,Diadromous
0,NA,NA,2.1232961328519804,0,TR,2018-Q2,Tabanidae,Diptera,Tabanidae,Tabanidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
0,NA,NA,2.1232961328519804,0,TR,2018-Q2,Tanyderidae,Diptera,Tanyderidae,Tanyderidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.075246158,NA,NA,2.1232961328519804,3.5438371895365557,TR,2018-Q2,Thiaridae,Gastropoda,Thiaridae,Thiaridae,tuberculata,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,2.1232961328519804,0,TR,2018-Q2,Tipulidae,Diptera,Tipulidae,Tipulidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,2.1232961328519804,0,TR,2018-Q2,Trichoptera,Trichoptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,2.1232961328519804,0,TR,2018-Q2,Unionidae,Unionoida,Unionidae,Unionidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,2.1232961328519804,0,TR,2018-Q2,Veliidae,Hemiptera,Veliidae,Veliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,2.1232961328519804,0,TR,2018-Q2,Viviparidae,Architaenioglossa,Viviparidae,Viviparidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,A. melas,Siluriformes,Ictaluridae,Ictaluridae,melas,Fish,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,A. mexicanus,Characiformes,Characidae,Characidae,mexicanus,Fish,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,A. mitchilli,Clupeiformes,Engraulidae,Engraulidae,mitchilli,Fish,Transient,Amphidromous,Diadromous
0,0,2,3.9140705913963973,0,TR,2018-Q3,A. monticola,Mugiliformes,Mugilidae,Mugilidae,monticola,Fish,Transient,Amphidromous,Diadromous
0,0,2,3.9140705913963973,0,TR,2018-Q3,A. natalis,Siluriformes,Ictaluridae,Ictaluridae,natalis,Fish,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,A. rostrata,Anguilliformes,Anguillidae,Anguillidae,rostrata,Fish,Transient,Catadromous,Diadromous
0,0,2,3.9140705913963973,0,TR,2018-Q3,A. sayanus,Percopsiformes,Aphredoderidae,Aphredoderidae,sayanus,Fish,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,A. xenica,Cyprinodontiformes,Fundulidae,Fundulidae,xenica,Fish,Transient,Euryhaline,Euryhaline
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Aeshnidae,Odonata,Aeshnidae,Aeshnidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Ameletidae,Ephemeroptera,Ameletidae,Ameletidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Ampullariidae,Architaenioglossa,Ampullariidae,Ampullariidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Anthicidae,Coleoptera,Anthicidae,Anthicidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Aphididae,Hemiptera,Aphididae,Aphididae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Asellidae,Isopoda,Asellidae,Asellidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,B. patronus,Clupeiformes,Clupeidae,Clupeidae,patronus,Fish,Transient,Euryhaline,Euryhaline
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Baetidae,Ephemeroptera,Baetidae,Baetidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Belostomatidae,Hemiptera,Belostomatidae,Belostomatidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
0,0,2,3.9140705913963973,0,TR,2018-Q3,C. carpio,Cyprinodontiformes,Cyprinidae,Cyprinidae,carpio,Fish,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,C. lutrensis,Cypriniformes,Leuciscidae,Leuciscidae,lutrensis,Fish,Resident,Freshwater,Freshwater
0.029310785828830014,0.03003299598105293,2,3.9140705913963973,0.7488568523331869,TR,2018-Q3,C. variegatus,Cyprinodontiformes,Cyprinodontidae,Cyprinodontidae,variegatus,Fish,Transient,Euryhaline,Euryhaline
0,0,2,3.9140705913963973,0,TR,2018-Q3,C. venusta,Cypriniformes,Leuciscidae,Leuciscidae,venusta,Fish,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Caenidae,Ephemeroptera,Caenidae,Caenidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Calopterygidae,Odonata,Calopterygidae,Calopterygidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Cambaridae,Decapoda,Cambaridae,Cambaridae,ninae,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Carabidae,Coleoptera,Carabidae,Carabidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.003724894666666667,NA,NA,3.9140705913963973,0.09516677279286782,TR,2018-Q3,Ceratopogonidae,Diptera,Ceratopogonidae,Ceratopogonidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Chaoboridae,Diptera,Chaoboridae,Chaoboridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.03943014,NA,NA,3.9140705913963973,1.0073947078694043,TR,2018-Q3,Chironomidae,Diptera,Chironomidae,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Chrysomelidae,Coleoptera,Chrysomelidae,Chrysomelidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Cladocera,Diplostraca,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0.014263720666666667,NA,NA,3.9140705913963973,0.3644216509027726,TR,2018-Q3,Coenagrionidae,Odonata,Coenagrionidae,Coenagrionidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Collembola,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Copepoda,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Corbiculidae,Bivalva,Corbiculidae,Corbiculidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Corduliidae,Odonata,Corduliidae,Corduliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Corixidae,Hemiptera,Corixidae,Corixidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Corxidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Corydalidae,Megaloptera,Corydalidae,Corydalidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Crambidae,Lepidoptera,Crambidae,Crambidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Culicidae,Diptera,Culicidae,Culicidae,NA,Invertebrate,Resident,Freshwater,Freshwater
7.179766666666667e-5,NA,NA,3.9140705913963973,0.0018343477714603989,TR,2018-Q3,Curclionidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,D. cepedianum,Clupeiformes,Clupeidae,Clupeidae,cepedianum,Fish,Transient,Euryhaline,Euryhaline
0,0,2,3.9140705913963973,0,TR,2018-Q3,D. maculatus,Gobiiformes,Eleotridae,Eleotridae,maculatus,Fish,Transient,Catadromous,Diadromous
0,0,2,3.9140705913963973,0,TR,2018-Q3,D. petenense,Clupeiformes,Clupeidae,Clupeidae,petenense,Fish,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Dipseudopsidae,Trichoptera,Dipseudopsidae,Dipseudopsidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Diptera,Diptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Dolichopodidae,Diptera,Dolichopodidae,Dolichopodidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Dreissenidae,Veneroida,Dreissenidae,Dreissenidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Dryopidae,Coleoptera,Dryopidae,Dryopidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Dytiscidae,Coleoptera,Dytiscidae,Dytiscidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,E. gracile,Perciformes,Pecidae,Pecidae,gracile,Fish,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Elateridae,Coleoptera,Elateridae,Elateridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Elmidae,Coleoptera,Elmidae,Elmidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Ephemerellidae,Ephemeroptera,Ephemerellidae,Ephemerellidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Ephemeroptera,Ephemeroptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,F. chrysotus,Cyprinodontiformes,Fundulidae,Fundulidae,chrysotus,Fish,Resident,Freshwater,Freshwater
4.0066792633312994e-4,5.666300154282165e-4,2,3.9140705913963973,0.010236604501049284,TR,2018-Q3,F. grandis,Cyprinodontiformes,Fundulidae,Fundulidae,grandis,Fish,Transient,Euryhaline,Euryhaline
0,0,2,3.9140705913963973,0,TR,2018-Q3,F. notatus,Cyprinodontiformes,Fundulidae,Fundulidae,notatus,Fish,Resident,Freshwater,Freshwater
0.00125135370964571,0.0017696813875068473,2,3.9140705913963973,0.03197064744811546,TR,2018-Q3,G. affinis,Cyprinodontiformes,Poeciliidae,Poeciliidae,affinis,Fish,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,G. dormitor,Gobiiformes,Eleotridae,Eleotridae,dormitor,Fish,Transient,Euryhaline,Euryhaline
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Gerridae,Hemiptera,Gerridae,Gerridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Glossostomatidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Gomphidae,Odonata,Gomphidae,Gomphidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Gyrinidae,Coleoptera,Gyrinidae,Gyrinidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.00866870200442751,0.01225939594283222,2,3.9140705913963973,0.22147536182618605,TR,2018-Q3,H. cyanoguttatus,Cichliformes,Cichlidae,Cichlidae,cyanoguttatus,Fish,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Haliplidae,Coleoptera,Haliplidae,Haliplidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Hebridae,Hemiptera,Hebridae,Hebridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Helophoridae,Coleoptera,Helophoridae,Helophoridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Heptageniidae,Ephemeroptera,Heptageniidae,Heptageniidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Hirudinea,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
1.1617866666666667e-4,NA,NA,3.9140705913963973,0.0029682312557683934,TR,2018-Q3,Hyalellidae,Amphipoda,Hyalellidae,Hyalellidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Hydracarina,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Hydraenidae,Coleoptera,Hydraenidae,Hydraenidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Hydrobiidae,Neotaenioglossa,Hydrobiidae,Hydrobiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Hydrobiidae.Cochliopidae,Neotaenioglossa,Hydrobiidae,Hydrobiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Hydrochidae,Coleoptera,Hydrochidae,Hydrochidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Hydrometridae,Hemiptera,Hydrometridae,Hydrometridae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Hydrophilidae,Coleoptera,Hydrophilidae,Hydrophilidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Hydropsychidae,Trichoptera,Hydropsychidae,Hydropsychidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Hydroptilidae,Trichoptera,Hydroptilidae,Hydroptilidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,I. bubalus,Cypriniformes,Catostomidae,Catostomidae,bubalus,Fish,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,I. punctatus,Siluriformes,Ictaluridae,Ictaluridae,punctatus,Fish,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Isonychiidae,Ephemeroptera,Isonychiidae,Isonychiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,L. auritus,Centrarchiformes,Centrarchidae,Centrarchidae,auritus,Fish,Resident,Freshwater,Freshwater
0.00246102021802105,0.00348040816959976,2,3.9140705913963973,0.06287623486992472,TR,2018-Q3,L. cyanellus,Centrarchiformes,Centrarchidae,Centrarchidae,cyanellus,Fish,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,L. gulosus,Centrarchiformes,Centrarchidae,Centrarchidae,gulosus,Fish,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,L. humilis,Centrarchiformes,Centrarchidae,Centrarchidae,humilis,Fish,Resident,Freshwater,Freshwater
0.007764217868836165,0.010980262211327634,2,3.9140705913963973,0.19836683287988874,TR,2018-Q3,L. macrochirus,Centrarchiformes,Centrarchidae,Centrarchidae,macrochirus,Fish,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,L. marginatus,Centrarchiformes,Centrarchidae,Centrarchidae,marginatus,Fish,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,L. megalotis,Centrarchiformes,Centrarchidae,Centrarchidae,megalotis,Fish,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,L. microlophus,Centrarchiformes,Centrarchidae,Centrarchidae,microlophus,Fish,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,L. miniatus,Centrarchiformes,Centrarchidae,Centrarchidae,miniatus,Fish,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,L. oculatus,Lepisosteiformes,Lepisosteidae,Lepisosteidae,oculatus,Fish,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,L. parva,Cyprinodontiformes,Fundulidae,Fundulidae,parva,Fish,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Leptoceridae,Trichoptera,Leptoceridae,Leptoceridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Leptohyphidae,Ephemeroptera,Leptohyphidae,Leptohyphidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Leptophlebiidae,Ephemeroptera,Leptophlebiidae,Leptophlebiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.0020427116666666668,NA,NA,3.9140705913963973,0.05218893269724862,TR,2018-Q3,Libellulidae,Odonata,Libellulidae,Libellulidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Limoniidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Lymnaeidae,Basommatophora,Lymnaeidae,Lymnaeidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,M. beryllina,Atheriniformes,Atherinopsidae,Atherinopsidae,beryllina,Fish,Transient,Euryhaline,Euryhaline
0,0,2,3.9140705913963973,0,TR,2018-Q3,M. cephalus,Mugiliformes,Mugilidae,Mugilidae,cephalus,Fish,Transient,Catadromous,Diadromous
0.00720810862827342,0.010193804981162796,2,3.9140705913963973,0.1841588816542481,TR,2018-Q3,M. salmoides,Centrarchiformes,Centrarchidae,Centrarchidae,salmoides,Fish,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Macromiidae,NA,Macromiidae,Macromiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Macroveliidae,Hemiptera,Macroveliidae,Macroveliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Melyridae,Coleoptera,Melyridae,Melyridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Mesovelidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
3.601133333333333e-5,NA,NA,3.9140705913963973,9.200481312853841e-4,TR,2018-Q3,Mesoveliidae,Hemiptera,Mesoveliidae,Mesoveliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Mysidae,Mysida,Mysidae,Mysidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,N. gyrinus,Siluriformes,Ictaluridae,Ictaluridae,gyrinus,Fish,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,N. texanus,Cypriniformes,Leuciscidae,Leuciscidae,texanus,Fish,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Naucoridae,Hemiptera,Naucoridae,Naucoridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Nematoda,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0.007361033666666667,NA,NA,3.9140705913963973,0.18806594042649902,TR,2018-Q3,Nepidae,Hemiptera,Nepidae,Nepidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Noctuidae,Lepidoptera,Noctuidae,Noctuidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Noteridae,Coleoptera,Noteridae,Noteridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Notonectidae,Hemiptera,Notonectidae,Notonectidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.001039198665246465,0.0014696488463915686,2,3.9140705913963973,0.0265503301736752,TR,2018-Q3,O. aureus,Cichliformes,Cichlidae,Cichlidae,aureus,Fish,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Ochteridae,Hemiptera,Ochteridae,Ochteridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.16390818933333334,NA,NA,3.9140705913963973,4.187665641330626,TR,2018-Q3,Oligochaeta,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Ostracoda,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,P. annularis,Centrarchiformes,Centrarchidae,Centrarchidae,annularis,Fish,Resident,Freshwater,Freshwater
0.17534975121345064,0.1419946196370478,2,3.9140705913963973,4.479984382471044,TR,2018-Q3,P. latipinna,Cyprinodontiformes,Poeciliidae,Poeciliidae,latipinna,Fish,Transient,Euryhaline,Euryhaline
0,0,2,3.9140705913963973,0,TR,2018-Q3,P. nigromaculatus,Centrarchiformes,Centrarchidae,Centrarchidae,nigromaculatus,Fish,Resident,Freshwater,Freshwater
0,0,2,3.9140705913963973,0,TR,2018-Q3,P. olivaris,Siluriformes,Ictaluridae,Ictaluridae,olivaris,Fish,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,P. pugio,Decapoda,Palaemonidae,Palaemonidae,pugio,Invertebrate,Transient,Amphidromous,Diadromous
0,0,2,3.9140705913963973,0,TR,2018-Q3,P. vigilax,Cypriniformes,Leuciscidae,Leuciscidae,vigilax,Fish,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Pelecoryhnchidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Philopotamidae,Trichoptera,Philopotamidae,Philopotamidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Phoridae,Diptera,Phoridae,Phoridae,NA,Invertebrate,Resident,Freshwater,Freshwater
5.499766666666667e-5,NA,NA,3.9140705913963973,0.0014051271018861596,TR,2018-Q3,Physidae,Gastropoda,Physidae,Physidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Pisidiidae,Veneroida,Pisidiidae,Pisidiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Planorbidae,Gastropoda,Planorbidae,Planorbidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Pleidae,Hemiptera,Pleidae,Pleidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Polycentropodidae,Trichoptera,Polycentropodidae,Polycentropodidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Polymitarcyidae,Ephemeroptera,Polymitarcyidae,Polymitarcyidae,NA,Invertebrate,Resident,Freshwater,Freshwater
1.7118766666666667e-4,NA,NA,3.9140705913963973,0.004373647911280853,TR,2018-Q3,Psychodidae,Diptera,Psychodidae,Psychodidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Psychomyiidae,Trichoptera,Psychomyiidae,Psychomyiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.9140705913963973,0,TR,2018-Q3,Ptiliidae,Coleoptera,Ptiliidae,Ptiliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
