biomass_mu,biomass_sd,biomass_n,biomass_etot,biomass_percent,site_code,collection_period,lowest_taxon,order,family,genus,species,guild,transient,transient_type,is_diadromous,annualrain,EA_order_mu,EA_order_sd,EA_species_mu,EA_species_sd,EA_transient_mu,EA_transient_sd
0,0,2,3.914070591396398,0,TR,2018-Q3,D. maculatus,Gobiiformes,Eleotridae,Eleotridae,maculatus,Fish,Transient,Catadromous,Diadromous,NA,NA,NA,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,D. petenense,Clupeiformes,Clupeidae,Clupeidae,petenense,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Dipseudopsidae,Trichoptera,Dipseudopsidae,Dipseudopsidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Diptera,Diptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Dolichopodidae,Diptera,Dolichopodidae,Dolichopodidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Dreissenidae,Veneroida,Dreissenidae,Dreissenidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Dryopidae,Coleoptera,Dryopidae,Dryopidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Dytiscidae,Coleoptera,Dytiscidae,Dytiscidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,E. gracile,Perciformes,Pecidae,Pecidae,gracile,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Elateridae,Coleoptera,Elateridae,Elateridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Elmidae,Coleoptera,Elmidae,Elmidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Ephemerellidae,Ephemeroptera,Ephemerellidae,Ephemerellidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Ephemeroptera,Ephemeroptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,F. chrysotus,Cyprinodontiformes,Fundulidae,Fundulidae,chrysotus,Fish,Resident,Freshwater,Freshwater,54.17231884,89.30229297481705,4.924157303493319,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,F. notatus,Cyprinodontiformes,Fundulidae,Fundulidae,notatus,Fish,Resident,Freshwater,Freshwater,54.17231884,89.30229297481705,4.924157303493319,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,G. dormitor,Gobiiformes,Eleotridae,Eleotridae,dormitor,Fish,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Gerridae,Hemiptera,Gerridae,Gerridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Glossostomatidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Gomphidae,Odonata,Gomphidae,Gomphidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Gyrinidae,Coleoptera,Gyrinidae,Gyrinidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Haliplidae,Coleoptera,Haliplidae,Haliplidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Hebridae,Hemiptera,Hebridae,Hebridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Helophoridae,Coleoptera,Helophoridae,Helophoridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Heptageniidae,Ephemeroptera,Heptageniidae,Heptageniidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Hirudinea,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Hydracarina,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Hydraenidae,Coleoptera,Hydraenidae,Hydraenidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Hydrobiidae,Neotaenioglossa,Hydrobiidae,Hydrobiidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Hydrobiidae.Cochliopidae,Neotaenioglossa,Hydrobiidae,Hydrobiidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Hydrochidae,Coleoptera,Hydrochidae,Hydrochidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Hydrometridae,Hemiptera,Hydrometridae,Hydrometridae,NA,Invertebrate,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Hydrophilidae,Coleoptera,Hydrophilidae,Hydrophilidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Hydropsychidae,Trichoptera,Hydropsychidae,Hydropsychidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Hydroptilidae,Trichoptera,Hydroptilidae,Hydroptilidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,I. bubalus,Cypriniformes,Catostomidae,Catostomidae,bubalus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,I. punctatus,Siluriformes,Ictaluridae,Ictaluridae,punctatus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Isonychiidae,Ephemeroptera,Isonychiidae,Isonychiidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,L. auritus,Centrarchiformes,Centrarchidae,Centrarchidae,auritus,Fish,Resident,Freshwater,Freshwater,54.17231884,77.63862682609482,10.645297821016984,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,L. gulosus,Centrarchiformes,Centrarchidae,Centrarchidae,gulosus,Fish,Resident,Freshwater,Freshwater,54.17231884,77.63862682609482,10.645297821016984,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,L. humilis,Centrarchiformes,Centrarchidae,Centrarchidae,humilis,Fish,Resident,Freshwater,Freshwater,54.17231884,77.63862682609482,10.645297821016984,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,L. marginatus,Centrarchiformes,Centrarchidae,Centrarchidae,marginatus,Fish,Resident,Freshwater,Freshwater,54.17231884,77.63862682609482,10.645297821016984,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,L. megalotis,Centrarchiformes,Centrarchidae,Centrarchidae,megalotis,Fish,Resident,Freshwater,Freshwater,54.17231884,77.63862682609482,10.645297821016984,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,L. microlophus,Centrarchiformes,Centrarchidae,Centrarchidae,microlophus,Fish,Resident,Freshwater,Freshwater,54.17231884,77.63862682609482,10.645297821016984,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,L. miniatus,Centrarchiformes,Centrarchidae,Centrarchidae,miniatus,Fish,Resident,Freshwater,Freshwater,54.17231884,77.63862682609482,10.645297821016984,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,L. oculatus,Lepisosteiformes,Lepisosteidae,Lepisosteidae,oculatus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,L. parva,Cyprinodontiformes,Fundulidae,Fundulidae,parva,Fish,Resident,Freshwater,Freshwater,54.17231884,89.30229297481705,4.924157303493319,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Leptoceridae,Trichoptera,Leptoceridae,Leptoceridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Leptohyphidae,Ephemeroptera,Leptohyphidae,Leptohyphidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Leptophlebiidae,Ephemeroptera,Leptophlebiidae,Leptophlebiidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Limoniidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Lymnaeidae,Basommatophora,Lymnaeidae,Lymnaeidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,M. beryllina,Atheriniformes,Atherinopsidae,Atherinopsidae,beryllina,Fish,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,M. cephalus,Mugiliformes,Mugilidae,Mugilidae,cephalus,Fish,Transient,Catadromous,Diadromous,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Macromiidae,NA,Macromiidae,Macromiidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Macroveliidae,Hemiptera,Macroveliidae,Macroveliidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Melyridae,Coleoptera,Melyridae,Melyridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Mesovelidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Mysidae,Mysida,Mysidae,Mysidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,N. gyrinus,Siluriformes,Ictaluridae,Ictaluridae,gyrinus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,N. texanus,Cypriniformes,Leuciscidae,Leuciscidae,texanus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Naucoridae,Hemiptera,Naucoridae,Naucoridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Nematoda,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Noctuidae,Lepidoptera,Noctuidae,Noctuidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Noteridae,Coleoptera,Noteridae,Noteridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Notonectidae,Hemiptera,Notonectidae,Notonectidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Ochteridae,Hemiptera,Ochteridae,Ochteridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Ostracoda,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,P. annularis,Centrarchiformes,Centrarchidae,Centrarchidae,annularis,Fish,Resident,Freshwater,Freshwater,54.17231884,77.63862682609482,10.645297821016984,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,P. nigromaculatus,Centrarchiformes,Centrarchidae,Centrarchidae,nigromaculatus,Fish,Resident,Freshwater,Freshwater,54.17231884,77.63862682609482,10.645297821016984,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,P. olivaris,Siluriformes,Ictaluridae,Ictaluridae,olivaris,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,P. pugio,Decapoda,Palaemonidae,Palaemonidae,pugio,Invertebrate,Transient,Amphidromous,Diadromous,NA,NA,NA,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,P. vigilax,Cypriniformes,Leuciscidae,Leuciscidae,vigilax,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Pelecoryhnchidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Philopotamidae,Trichoptera,Philopotamidae,Philopotamidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Phoridae,Diptera,Phoridae,Phoridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Pisidiidae,Veneroida,Pisidiidae,Pisidiidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Planorbidae,Gastropoda,Planorbidae,Planorbidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Pleidae,Hemiptera,Pleidae,Pleidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Polycentropodidae,Trichoptera,Polycentropodidae,Polycentropodidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Polymitarcyidae,Ephemeroptera,Polymitarcyidae,Polymitarcyidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Psychomyiidae,Trichoptera,Psychomyiidae,Psychomyiidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Ptiliidae,Coleoptera,Ptiliidae,Ptiliidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,R. crocro,Perciformes,Haemulidae,Haemulidae,crocro,Fish,Transient,Amphidromous,Diadromous,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Salpingidae,Coleoptera,Salpingidae,Salpingidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Sciomyzidae,Diptera,Sciomyzidae,Sciomyzidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Scirtidae,Coleoptera,Scirtidae,Scirtidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Simuliidae,Diptera,Simuliidae,Simuliidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Staphylinidae,Coleoptera,Staphylinidae,Staphylinidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,0,2,3.914070591396398,0,TR,2018-Q3,T. maculatus,Pleuronectiformes,Achiridae,Achiridae,maculatus,Fish,Transient,Amphidromous,Diadromous,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Tabanidae,Diptera,Tabanidae,Tabanidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Tanyderidae,Diptera,Tanyderidae,Tanyderidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Trichoptera,Trichoptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Unionidae,Unionoida,Unionidae,Unionidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.914070591396398,0,TR,2018-Q3,Veliidae,Hemiptera,Veliidae,Veliidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Aeshnidae,Odonata,Aeshnidae,Aeshnidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Ameletidae,Ephemeroptera,Ameletidae,Ameletidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Ampullariidae,Architaenioglossa,Ampullariidae,Ampullariidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Anthicidae,Coleoptera,Anthicidae,Anthicidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Aphididae,Hemiptera,Aphididae,Aphididae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Asellidae,Isopoda,Asellidae,Asellidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Belostomatidae,Hemiptera,Belostomatidae,Belostomatidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Caenidae,Ephemeroptera,Caenidae,Caenidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Calopterygidae,Odonata,Calopterygidae,Calopterygidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Cambaridae,Decapoda,Cambaridae,Cambaridae,ninae,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Carabidae,Coleoptera,Carabidae,Carabidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Chaoboridae,Diptera,Chaoboridae,Chaoboridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Chrysomelidae,Coleoptera,Chrysomelidae,Chrysomelidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Cladocera,Diplostraca,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Copepoda,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Corbiculidae,Bivalva,Corbiculidae,Corbiculidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Corduliidae,Odonata,Corduliidae,Corduliidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Corixidae,Hemiptera,Corixidae,Corixidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Corxidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Corydalidae,Megaloptera,Corydalidae,Corydalidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Crambidae,Lepidoptera,Crambidae,Crambidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Culicidae,Diptera,Culicidae,Culicidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Dipseudopsidae,Trichoptera,Dipseudopsidae,Dipseudopsidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Diptera,Diptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Dolichopodidae,Diptera,Dolichopodidae,Dolichopodidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Dreissenidae,Veneroida,Dreissenidae,Dreissenidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Dryopidae,Coleoptera,Dryopidae,Dryopidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Elateridae,Coleoptera,Elateridae,Elateridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Elmidae,Coleoptera,Elmidae,Elmidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Ephemerellidae,Ephemeroptera,Ephemerellidae,Ephemerellidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Ephemeroptera,Ephemeroptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Gerridae,Hemiptera,Gerridae,Gerridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Glossostomatidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Gomphidae,Odonata,Gomphidae,Gomphidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Gyrinidae,Coleoptera,Gyrinidae,Gyrinidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Haliplidae,Coleoptera,Haliplidae,Haliplidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Hebridae,Hemiptera,Hebridae,Hebridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Helophoridae,Coleoptera,Helophoridae,Helophoridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Heptageniidae,Ephemeroptera,Heptageniidae,Heptageniidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1.87492976,0,TR,2018-Q4,Hirudinea,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
